event_time,bookmaker,Fighter,Opponent,odds_f1,odds_f2
2023-10-14 19:30:00,BetMGM,Tennessee Volunteers,Texas A&M Aggies,-175,145
2023-10-14 19:30:00,MyBookie.ag,Tennessee Volunteers,Texas A&M Aggies,-175,141
2023-10-14 19:30:00,WynnBET,Tennessee Volunteers,Texas A&M Aggies,-169,145
2023-10-14 19:30:00,DraftKings,Virginia Tech Hokies,Wake Forest Demon Deacons,-122,102
2023-10-14 19:30:00,Bovada,Virginia Tech Hokies,Wake Forest Demon Deacons,-120,100
2023-10-14 19:30:00,Unibet,Virginia Tech Hokies,Wake Forest Demon Deacons,-124,102
2023-10-14 19:30:00,TwinSpires,Virginia Tech Hokies,Wake Forest Demon Deacons,-109,-112
2023-10-14 19:30:00,BetRivers,Virginia Tech Hokies,Wake Forest Demon Deacons,-124,102
2023-10-14 19:30:00,FanDuel,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,104
2023-10-14 19:30:00,Barstool Sportsbook,Virginia Tech Hokies,Wake Forest Demon Deacons,-120,100
2023-10-14 19:30:00,PointsBet (US),Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,Caesars,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,BetMGM,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,BetOnline.ag,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,SuperBook,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,BetUS,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,LowVig.ag,Virginia Tech Hokies,Wake Forest Demon Deacons,-125,105
2023-10-14 19:30:00,MyBookie.ag,Virginia Tech Hokies,Wake Forest Demon Deacons,-124,102
2023-10-14 20:00:00,DraftKings,Iowa Hawkeyes,Wisconsin Badgers,285,-360
2023-10-14 20:00:00,FanDuel,Iowa Hawkeyes,Wisconsin Badgers,300,-400
2023-10-14 20:00:00,Bovada,Iowa Hawkeyes,Wisconsin Badgers,295,-390
2023-10-14 20:00:00,Unibet,Iowa Hawkeyes,Wisconsin Badgers,300,-400
2023-10-14 20:00:00,TwinSpires,Iowa Hawkeyes,Wisconsin Badgers,-110,-110
2023-10-14 20:00:00,BetRivers,Iowa Hawkeyes,Wisconsin Badgers,300,-400
2023-10-14 20:00:00,Barstool Sportsbook,Iowa Hawkeyes,Wisconsin Badgers,280,-350
2023-10-14 20:00:00,PointsBet (US),Iowa Hawkeyes,Wisconsin Badgers,280,-360
2023-10-14 20:00:00,Caesars,Iowa Hawkeyes,Wisconsin Badgers,278,-355
2023-10-14 20:00:00,BetOnline.ag,Iowa Hawkeyes,Wisconsin Badgers,280,-345
2023-10-14 20:00:00,SuperBook,Iowa Hawkeyes,Wisconsin Badgers,275,-350
2023-10-14 20:00:00,BetUS,Iowa Hawkeyes,Wisconsin Badgers,282,-355
2023-10-14 20:00:00,LowVig.ag,Iowa Hawkeyes,Wisconsin Badgers,280,-350
2023-10-14 20:00:00,BetMGM,Iowa Hawkeyes,Wisconsin Badgers,280,-375
2023-10-14 20:00:00,MyBookie.ag,Iowa Hawkeyes,Wisconsin Badgers,280,-370
2023-10-14 20:00:00,DraftKings,Northern Illinois Huskies,Ohio Bobcats,205,-250
2023-10-14 20:00:00,Bovada,Northern Illinois Huskies,Ohio Bobcats,205,-245
2023-10-14 20:00:00,FanDuel,Northern Illinois Huskies,Ohio Bobcats,220,-275
2023-10-14 20:00:00,Unibet,Northern Illinois Huskies,Ohio Bobcats,185,-245
2023-10-14 20:00:00,TwinSpires,Northern Illinois Huskies,Ohio Bobcats,-110,-110
2023-10-14 20:00:00,BetRivers,Northern Illinois Huskies,Ohio Bobcats,185,-245
2023-10-14 20:00:00,Barstool Sportsbook,Northern Illinois Huskies,Ohio Bobcats,210,-250
2023-10-14 20:00:00,PointsBet (US),Northern Illinois Huskies,Ohio Bobcats,200,-250
2023-10-14 20:00:00,Caesars,Northern Illinois Huskies,Ohio Bobcats,205,-250
2023-10-14 20:00:00,BetMGM,Northern Illinois Huskies,Ohio Bobcats,200,-250
2023-10-14 20:00:00,SuperBook,Northern Illinois Huskies,Ohio Bobcats,200,-250
2023-10-14 20:00:00,BetUS,Northern Illinois Huskies,Ohio Bobcats,203,-245
2023-10-14 20:00:00,LowVig.ag,Northern Illinois Huskies,Ohio Bobcats,200,-240
2023-10-14 20:00:00,MyBookie.ag,Northern Illinois Huskies,Ohio Bobcats,208,-265
2023-10-14 21:00:00,DraftKings,Nevada Wolf Pack,UNLV Rebels,295,-375
2023-10-14 21:00:00,Bovada,Nevada Wolf Pack,UNLV Rebels,285,-370
2023-10-14 21:00:00,FanDuel,Nevada Wolf Pack,UNLV Rebels,285,-365
2023-10-14 21:00:00,BetRivers,Nevada Wolf Pack,UNLV Rebels,250,-345
2023-10-14 21:00:00,Unibet,Nevada Wolf Pack,UNLV Rebels,250,-345
2023-10-14 21:00:00,Barstool Sportsbook,Nevada Wolf Pack,UNLV Rebels,280,-350
2023-10-14 21:00:00,TwinSpires,Nevada Wolf Pack,UNLV Rebels,-113,-108
2023-10-14 21:00:00,PointsBet (US),Nevada Wolf Pack,UNLV Rebels,280,-360
2023-10-14 21:00:00,Caesars,Nevada Wolf Pack,UNLV Rebels,285,-365
2023-10-14 21:00:00,BetMGM,Nevada Wolf Pack,UNLV Rebels,290,-375
2023-10-14 21:00:00,BetOnline.ag,Nevada Wolf Pack,UNLV Rebels,270,-323
2023-10-14 21:00:00,SuperBook,Nevada Wolf Pack,UNLV Rebels,275,-350
2023-10-14 21:00:00,BetUS,Nevada Wolf Pack,UNLV Rebels,265,-325
2023-10-14 21:00:00,LowVig.ag,Nevada Wolf Pack,UNLV Rebels,270,-325
2023-10-14 21:00:00,MyBookie.ag,Nevada Wolf Pack,UNLV Rebels,270,-359
2023-10-14 22:00:00,DraftKings,New Mexico Lobos,San Jose State Spartans,250,-310
2023-10-14 22:00:00,Bovada,New Mexico Lobos,San Jose State Spartans,255,-310
2023-10-14 22:00:00,FanDuel,New Mexico Lobos,San Jose State Spartans,260,-330
2023-10-14 22:00:00,Barstool Sportsbook,New Mexico Lobos,San Jose State Spartans,250,-300
2023-10-14 22:00:00,BetRivers,New Mexico Lobos,San Jose State Spartans,230,-295
2023-10-14 22:00:00,Unibet,New Mexico Lobos,San Jose State Spartans,230,-295
2023-10-14 22:00:00,TwinSpires,New Mexico Lobos,San Jose State Spartans,-112,-109
2023-10-14 22:00:00,PointsBet (US),New Mexico Lobos,San Jose State Spartans,250,-315
2023-10-14 22:00:00,Caesars,New Mexico Lobos,San Jose State Spartans,250,-320
2023-10-14 22:00:00,BetMGM,New Mexico Lobos,San Jose State Spartans,260,-350
2023-10-14 22:00:00,SuperBook,New Mexico Lobos,San Jose State Spartans,250,-310
2023-10-14 22:00:00,BetUS,New Mexico Lobos,San Jose State Spartans,256,-310
2023-10-14 22:00:00,LowVig.ag,New Mexico Lobos,San Jose State Spartans,255,-305
2023-10-14 22:00:00,MyBookie.ag,New Mexico Lobos,San Jose State Spartans,255,-330
2023-10-14 22:30:00,DraftKings,Louisville Cardinals,Pittsburgh Panthers,-310,250
2023-10-14 22:30:00,FanDuel,Louisville Cardinals,Pittsburgh Panthers,-310,245
2023-10-14 22:30:00,Barstool Sportsbook,Louisville Cardinals,Pittsburgh Panthers,-320,260
2023-10-14 22:30:00,Unibet,Louisville Cardinals,Pittsburgh Panthers,-335,245
2023-10-14 22:30:00,TwinSpires,Louisville Cardinals,Pittsburgh Panthers,-112,-109
2023-10-14 22:30:00,BetRivers,Louisville Cardinals,Pittsburgh Panthers,-335,245
2023-10-14 22:30:00,PointsBet (US),Louisville Cardinals,Pittsburgh Panthers,-315,250
2023-10-14 22:30:00,Caesars,Louisville Cardinals,Pittsburgh Panthers,-320,250
2023-10-14 22:30:00,BetMGM,Louisville Cardinals,Pittsburgh Panthers,-300,250
2023-10-14 22:30:00,BetOnline.ag,Louisville Cardinals,Pittsburgh Panthers,-294,245
2023-10-14 22:30:00,SuperBook,Louisville Cardinals,Pittsburgh Panthers,-310,250
2023-10-14 22:30:00,BetUS,Louisville Cardinals,Pittsburgh Panthers,-310,256
2023-10-14 22:30:00,LowVig.ag,Louisville Cardinals,Pittsburgh Panthers,-290,245
2023-10-14 22:30:00,MyBookie.ag,Louisville Cardinals,Pittsburgh Panthers,-319,248
2023-10-14 23:00:00,DraftKings,Air Force Falcons,Wyoming Cowboys,-380,300
2023-10-14 23:00:00,Bovada,Air Force Falcons,Wyoming Cowboys,-420,315
2023-10-14 23:00:00,FanDuel,Air Force Falcons,Wyoming Cowboys,-385,300
2023-10-14 23:00:00,Barstool Sportsbook,Air Force Falcons,Wyoming Cowboys,-360,290
2023-10-14 23:00:00,BetRivers,Air Force Falcons,Wyoming Cowboys,-360,280
2023-10-14 23:00:00,Unibet,Air Force Falcons,Wyoming Cowboys,-360,280
2023-10-14 23:00:00,TwinSpires,Air Force Falcons,Wyoming Cowboys,-112,-109
2023-10-14 23:00:00,PointsBet (US),Air Force Falcons,Wyoming Cowboys,-400,305
2023-10-14 23:00:00,Caesars,Air Force Falcons,Wyoming Cowboys,-385,300
2023-10-14 23:00:00,BetMGM,Air Force Falcons,Wyoming Cowboys,-350,280
2023-10-14 23:00:00,BetOnline.ag,Air Force Falcons,Wyoming Cowboys,-385,310
2023-10-14 23:00:00,SuperBook,Air Force Falcons,Wyoming Cowboys,-400,300
2023-10-14 23:00:00,BetUS,Air Force Falcons,Wyoming Cowboys,-390,310
2023-10-14 23:00:00,LowVig.ag,Air Force Falcons,Wyoming Cowboys,-380,310
2023-10-14 23:00:00,MyBookie.ag,Air Force Falcons,Wyoming Cowboys,-370,280
2023-10-14 23:00:00,DraftKings,Arizona Wildcats,Washington State Cougars,260,-325
2023-10-14 23:00:00,FanDuel,Arizona Wildcats,Washington State Cougars,260,-330
2023-10-14 23:00:00,Bovada,Arizona Wildcats,Washington State Cougars,250,-300
2023-10-14 23:00:00,Barstool Sportsbook,Arizona Wildcats,Washington State Cougars,250,-300
2023-10-14 23:00:00,BetRivers,Arizona Wildcats,Washington State Cougars,230,-295
2023-10-14 23:00:00,Unibet,Arizona Wildcats,Washington State Cougars,230,-295
2023-10-14 23:00:00,TwinSpires,Arizona Wildcats,Washington State Cougars,-110,-110
2023-10-14 23:00:00,PointsBet (US),Arizona Wildcats,Washington State Cougars,250,-315
2023-10-14 23:00:00,Caesars,Arizona Wildcats,Washington State Cougars,250,-320
2023-10-14 23:00:00,BetOnline.ag,Arizona Wildcats,Washington State Cougars,250,-303
2023-10-14 23:00:00,SuperBook,Arizona Wildcats,Washington State Cougars,250,-310
2023-10-14 23:00:00,BetUS,Arizona Wildcats,Washington State Cougars,250,-300
2023-10-14 23:00:00,LowVig.ag,Arizona Wildcats,Washington State Cougars,250,-300
2023-10-14 23:00:00,BetMGM,Arizona Wildcats,Washington State Cougars,260,-350
2023-10-14 23:00:00,MyBookie.ag,Arizona Wildcats,Washington State Cougars,240,-309
2023-10-14 23:00:00,DraftKings,Auburn Tigers,LSU Tigers,310,-395
2023-10-14 23:00:00,FanDuel,Auburn Tigers,LSU Tigers,340,-450
2023-10-14 23:00:00,Barstool Sportsbook,Auburn Tigers,LSU Tigers,340,-425
2023-10-14 23:00:00,BetRivers,Auburn Tigers,LSU Tigers,310,-420
2023-10-14 23:00:00,Unibet,Auburn Tigers,LSU Tigers,310,-420
2023-10-14 23:00:00,TwinSpires,Auburn Tigers,LSU Tigers,-109,-112
2023-10-14 23:00:00,PointsBet (US),Auburn Tigers,LSU Tigers,330,-440
2023-10-14 23:00:00,Caesars,Auburn Tigers,LSU Tigers,328,-430
2023-10-14 23:00:00,BetOnline.ag,Auburn Tigers,LSU Tigers,350,-435
2023-10-14 23:00:00,SuperBook,Auburn Tigers,LSU Tigers,325,-425
2023-10-14 23:00:00,BetUS,Auburn Tigers,LSU Tigers,335,-425
2023-10-14 23:00:00,LowVig.ag,Auburn Tigers,LSU Tigers,350,-429
2023-10-14 23:00:00,BetMGM,Auburn Tigers,LSU Tigers,310,-400
2023-10-14 23:00:00,MyBookie.ag,Auburn Tigers,LSU Tigers,320,-440
2023-10-14 23:00:00,DraftKings,Georgia State Panthers,Marshall Thundering Herd,-115,-105
2023-10-14 23:00:00,Bovada,Georgia State Panthers,Marshall Thundering Herd,-105,-115
2023-10-14 23:00:00,FanDuel,Georgia State Panthers,Marshall Thundering Herd,-113,-106
2023-10-14 23:00:00,Barstool Sportsbook,Georgia State Panthers,Marshall Thundering Herd,-115,-105
2023-10-14 23:00:00,TwinSpires,Georgia State Panthers,Marshall Thundering Herd,-110,-110
2023-10-14 23:00:00,BetRivers,Georgia State Panthers,Marshall Thundering Herd,-120,-103
2023-10-14 23:00:00,Unibet,Georgia State Panthers,Marshall Thundering Herd,-120,-103
2023-10-14 23:00:00,PointsBet (US),Georgia State Panthers,Marshall Thundering Herd,-115,-105
2023-10-14 23:00:00,Caesars,Georgia State Panthers,Marshall Thundering Herd,-115,-105
2023-10-14 23:00:00,BetMGM,Georgia State Panthers,Marshall Thundering Herd,-115,-105
2023-10-14 23:00:00,BetOnline.ag,Georgia State Panthers,Marshall Thundering Herd,-106,-114
2023-10-14 23:00:00,BetUS,Georgia State Panthers,Marshall Thundering Herd,-110,-110
2023-10-14 23:00:00,LowVig.ag,Georgia State Panthers,Marshall Thundering Herd,-103,-109
2023-10-14 23:00:00,MyBookie.ag,Georgia State Panthers,Marshall Thundering Herd,-114,-106
2023-10-14 23:00:00,DraftKings,Kansas State Wildcats,Texas Tech Red Raiders,110,-130
2023-10-14 23:00:00,FanDuel,Kansas State Wildcats,Texas Tech Red Raiders,-102,-118
2023-10-14 23:00:00,Bovada,Kansas State Wildcats,Texas Tech Red Raiders,110,-130
2023-10-14 23:00:00,Barstool Sportsbook,Kansas State Wildcats,Texas Tech Red Raiders,105,-125
2023-10-14 23:00:00,Unibet,Kansas State Wildcats,Texas Tech Red Raiders,-103,-120
2023-10-14 23:00:00,TwinSpires,Kansas State Wildcats,Texas Tech Red Raiders,-112,-109
2023-10-14 23:00:00,BetRivers,Kansas State Wildcats,Texas Tech Red Raiders,-103,-120
2023-10-14 23:00:00,PointsBet (US),Kansas State Wildcats,Texas Tech Red Raiders,100,-121
2023-10-14 23:00:00,Caesars,Kansas State Wildcats,Texas Tech Red Raiders,100,-120
2023-10-14 23:00:00,BetOnline.ag,Kansas State Wildcats,Texas Tech Red Raiders,-102,-118
2023-10-14 23:00:00,SuperBook,Kansas State Wildcats,Texas Tech Red Raiders,100,-120
2023-10-14 23:00:00,BetUS,Kansas State Wildcats,Texas Tech Red Raiders,100,-120
2023-10-14 23:00:00,LowVig.ag,Kansas State Wildcats,Texas Tech Red Raiders,-102,-118
2023-10-14 23:00:00,BetMGM,Kansas State Wildcats,Texas Tech Red Raiders,-105,-115
2023-10-14 23:00:00,MyBookie.ag,Kansas State Wildcats,Texas Tech Red Raiders,101,-124
2023-10-14 23:00:00,DraftKings,Texas State Bobcats,UL Monroe Warhawks,-800,550
2023-10-14 23:00:00,Bovada,Texas State Bobcats,UL Monroe Warhawks,-800,525
2023-10-14 23:00:00,FanDuel,Texas State Bobcats,UL Monroe Warhawks,-750,520
2023-10-14 23:00:00,Barstool Sportsbook,Texas State Bobcats,UL Monroe Warhawks,-800,550
2023-10-14 23:00:00,BetRivers,Texas State Bobcats,UL Monroe Warhawks,-715,480
2023-10-14 23:00:00,Unibet,Texas State Bobcats,UL Monroe Warhawks,-715,480
2023-10-14 23:00:00,TwinSpires,Texas State Bobcats,UL Monroe Warhawks,-110,-110
2023-10-14 23:00:00,PointsBet (US),Texas State Bobcats,UL Monroe Warhawks,-826,540
2023-10-14 23:00:00,Caesars,Texas State Bobcats,UL Monroe Warhawks,-800,550
2023-10-14 23:00:00,BetMGM,Texas State Bobcats,UL Monroe Warhawks,-800,550
2023-10-14 23:00:00,BetOnline.ag,Texas State Bobcats,UL Monroe Warhawks,-833,580
2023-10-14 23:00:00,SuperBook,Texas State Bobcats,UL Monroe Warhawks,-850,550
2023-10-14 23:00:00,BetUS,Texas State Bobcats,UL Monroe Warhawks,-800,550
2023-10-14 23:00:00,LowVig.ag,Texas State Bobcats,UL Monroe Warhawks,-800,580
2023-10-14 23:00:00,MyBookie.ag,Texas State Bobcats,UL Monroe Warhawks,-699,470
2023-10-14 23:30:00,DraftKings,Kentucky Wildcats,Missouri Tigers,-135,114
2023-10-14 23:30:00,FanDuel,Kentucky Wildcats,Missouri Tigers,-134,112
2023-10-14 23:30:00,Barstool Sportsbook,Kentucky Wildcats,Missouri Tigers,-135,115
2023-10-14 23:30:00,BetMGM,Kentucky Wildcats,Missouri Tigers,-140,115
2023-10-14 23:30:00,PointsBet (US),Kentucky Wildcats,Missouri Tigers,-140,120
2023-10-14 23:30:00,Caesars,Kentucky Wildcats,Missouri Tigers,-135,115
2023-10-14 23:30:00,Bovada,Kentucky Wildcats,Missouri Tigers,-140,120
2023-10-14 23:30:00,BetOnline.ag,Kentucky Wildcats,Missouri Tigers,-141,120
2023-10-14 23:30:00,SuperBook,Kentucky Wildcats,Missouri Tigers,-140,120
2023-10-14 23:30:00,BetRivers,Kentucky Wildcats,Missouri Tigers,-141,114
2023-10-14 23:30:00,Unibet,Kentucky Wildcats,Missouri Tigers,-141,114
2023-10-14 23:30:00,TwinSpires,Kentucky Wildcats,Missouri Tigers,-110,-110
2023-10-14 23:30:00,BetUS,Kentucky Wildcats,Missouri Tigers,-135,115
2023-10-14 23:30:00,LowVig.ag,Kentucky Wildcats,Missouri Tigers,-140,120
2023-10-14 23:30:00,MyBookie.ag,Kentucky Wildcats,Missouri Tigers,-136,112
2023-10-14 23:30:00,DraftKings,Miami Hurricanes,North Carolina Tar Heels,150,-180
2023-10-14 23:30:00,FanDuel,Miami Hurricanes,North Carolina Tar Heels,158,-192
2023-10-14 23:30:00,Bovada,Miami Hurricanes,North Carolina Tar Heels,160,-185
2023-10-14 23:30:00,Barstool Sportsbook,Miami Hurricanes,North Carolina Tar Heels,155,-185
2023-10-14 23:30:00,TwinSpires,Miami Hurricanes,North Carolina Tar Heels,-112,-109
2023-10-14 23:30:00,BetRivers,Miami Hurricanes,North Carolina Tar Heels,140,-175
2023-10-14 23:30:00,Unibet,Miami Hurricanes,North Carolina Tar Heels,140,-175
2023-10-14 23:30:00,PointsBet (US),Miami Hurricanes,North Carolina Tar Heels,150,-180
2023-10-14 23:30:00,Caesars,Miami Hurricanes,North Carolina Tar Heels,150,-178
2023-10-14 23:30:00,BetMGM,Miami Hurricanes,North Carolina Tar Heels,150,-185
2023-10-14 23:30:00,BetOnline.ag,Miami Hurricanes,North Carolina Tar Heels,150,-169
2023-10-14 23:30:00,SuperBook,Miami Hurricanes,North Carolina Tar Heels,150,-180
2023-10-14 23:30:00,BetUS,Miami Hurricanes,North Carolina Tar Heels,155,-180
2023-10-14 23:30:00,LowVig.ag,Miami Hurricanes,North Carolina Tar Heels,150,-170
2023-10-14 23:30:00,MyBookie.ag,Miami Hurricanes,North Carolina Tar Heels,149,-184
2023-10-14 23:30:00,BetRivers,Notre Dame Fighting Irish,USC Trojans,-130,105
2023-10-14 23:30:00,Unibet,Notre Dame Fighting Irish,USC Trojans,-130,105
2023-10-14 23:30:00,FanDuel,Notre Dame Fighting Irish,USC Trojans,-134,112
2023-10-14 23:30:00,TwinSpires,Notre Dame Fighting Irish,USC Trojans,-109,-112
2023-10-14 23:30:00,DraftKings,Notre Dame Fighting Irish,USC Trojans,-142,120
2023-10-14 23:30:00,Barstool Sportsbook,Notre Dame Fighting Irish,USC Trojans,-135,115
2023-10-14 23:30:00,BetMGM,Notre Dame Fighting Irish,USC Trojans,-135,110
2023-10-14 23:30:00,PointsBet (US),Notre Dame Fighting Irish,USC Trojans,-136,115
2023-10-14 23:30:00,Caesars,Notre Dame Fighting Irish,USC Trojans,-150,126
2023-10-14 23:30:00,BetOnline.ag,Notre Dame Fighting Irish,USC Trojans,-141,120
2023-10-14 23:30:00,SuperBook,Notre Dame Fighting Irish,USC Trojans,-135,115
2023-10-14 23:30:00,BetUS,Notre Dame Fighting Irish,USC Trojans,-135,115
2023-10-14 23:30:00,LowVig.ag,Notre Dame Fighting Irish,USC Trojans,-140,120
2023-10-14 23:30:00,MyBookie.ag,Notre Dame Fighting Irish,USC Trojans,-140,114
2023-10-15 00:00:00,DraftKings,Duke Blue Devils,NC State Wolfpack,-175,145
2023-10-15 00:00:00,FanDuel,Duke Blue Devils,NC State Wolfpack,-182,150
2023-10-15 00:00:00,Barstool Sportsbook,Duke Blue Devils,NC State Wolfpack,-175,150
2023-10-15 00:00:00,PointsBet (US),Duke Blue Devils,NC State Wolfpack,-176,145
2023-10-15 00:00:00,Caesars,Duke Blue Devils,NC State Wolfpack,-170,143
2023-10-15 00:00:00,BetOnline.ag,Duke Blue Devils,NC State Wolfpack,-169,150
2023-10-15 00:00:00,SuperBook,Duke Blue Devils,NC State Wolfpack,-170,145
2023-10-15 00:00:00,BetRivers,Duke Blue Devils,NC State Wolfpack,-167,132
2023-10-15 00:00:00,Unibet,Duke Blue Devils,NC State Wolfpack,-167,132
2023-10-15 00:00:00,TwinSpires,Duke Blue Devils,NC State Wolfpack,-112,-109
2023-10-15 00:00:00,BetUS,Duke Blue Devils,NC State Wolfpack,-170,148
2023-10-15 00:00:00,LowVig.ag,Duke Blue Devils,NC State Wolfpack,-170,150
2023-10-15 00:00:00,MyBookie.ag,Duke Blue Devils,NC State Wolfpack,-181,147
2023-10-15 00:00:00,BetMGM,Duke Blue Devils,NC State Wolfpack,-175,145
2023-10-15 00:00:00,DraftKings,Oregon State Beavers,UCLA Bruins,-185,154
2023-10-15 00:00:00,FanDuel,Oregon State Beavers,UCLA Bruins,-182,150
2023-10-15 00:00:00,Barstool Sportsbook,Oregon State Beavers,UCLA Bruins,-185,155
2023-10-15 00:00:00,PointsBet (US),Oregon State Beavers,UCLA Bruins,-186,155
2023-10-15 00:00:00,Caesars,Oregon State Beavers,UCLA Bruins,-190,158
2023-10-15 00:00:00,BetOnline.ag,Oregon State Beavers,UCLA Bruins,-179,160
2023-10-15 00:00:00,SuperBook,Oregon State Beavers,UCLA Bruins,-185,155
2023-10-15 00:00:00,BetRivers,Oregon State Beavers,UCLA Bruins,-177,138
2023-10-15 00:00:00,Unibet,Oregon State Beavers,UCLA Bruins,-177,138
2023-10-15 00:00:00,TwinSpires,Oregon State Beavers,UCLA Bruins,-109,-112
2023-10-15 00:00:00,BetUS,Oregon State Beavers,UCLA Bruins,-180,155
2023-10-15 00:00:00,LowVig.ag,Oregon State Beavers,UCLA Bruins,-180,160
2023-10-15 00:00:00,MyBookie.ag,Oregon State Beavers,UCLA Bruins,-186,151
2023-10-15 00:00:00,BetMGM,Oregon State Beavers,UCLA Bruins,-200,165
2023-10-15 00:00:00,DraftKings,UAB Blazers,UTSA Roadrunners,300,-380
2023-10-15 00:00:00,Bovada,UAB Blazers,UTSA Roadrunners,295,-390
2023-10-15 00:00:00,FanDuel,UAB Blazers,UTSA Roadrunners,285,-365
2023-10-15 00:00:00,Barstool Sportsbook,UAB Blazers,UTSA Roadrunners,300,-380
2023-10-15 00:00:00,PointsBet (US),UAB Blazers,UTSA Roadrunners,300,-391
2023-10-15 00:00:00,Caesars,UAB Blazers,UTSA Roadrunners,300,-385
2023-10-15 00:00:00,BetMGM,UAB Blazers,UTSA Roadrunners,280,-375
2023-10-15 00:00:00,BetOnline.ag,UAB Blazers,UTSA Roadrunners,300,-370
2023-10-15 00:00:00,SuperBook,UAB Blazers,UTSA Roadrunners,300,-400
2023-10-15 00:00:00,TwinSpires,UAB Blazers,UTSA Roadrunners,-108,-113
2023-10-15 00:00:00,BetRivers,UAB Blazers,UTSA Roadrunners,280,-375
2023-10-15 00:00:00,Unibet,UAB Blazers,UTSA Roadrunners,280,-375
2023-10-15 00:00:00,BetUS,UAB Blazers,UTSA Roadrunners,320,-400
2023-10-15 00:00:00,LowVig.ag,UAB Blazers,UTSA Roadrunners,300,-370
2023-10-15 00:00:00,MyBookie.ag,UAB Blazers,UTSA Roadrunners,275,-359
2023-10-15 01:45:00,DraftKings,Boise State Broncos,Colorado State Rams,-298,240
2023-10-15 01:45:00,FanDuel,Boise State Broncos,Colorado State Rams,-315,250
2023-10-15 01:45:00,Bovada,Boise State Broncos,Colorado State Rams,-290,240
2023-10-15 01:45:00,Barstool Sportsbook,Boise State Broncos,Colorado State Rams,-280,230
2023-10-15 01:45:00,PointsBet (US),Boise State Broncos,Colorado State Rams,-310,245
2023-10-15 01:45:00,Caesars,Boise State Broncos,Colorado State Rams,-305,240
2023-10-15 01:45:00,BetOnline.ag,Boise State Broncos,Colorado State Rams,-294,245
2023-10-15 01:45:00,SuperBook,Boise State Broncos,Colorado State Rams,-310,250
2023-10-15 01:45:00,BetRivers,Boise State Broncos,Colorado State Rams,-295,225
2023-10-15 01:45:00,Unibet,Boise State Broncos,Colorado State Rams,-295,225
2023-10-15 01:45:00,TwinSpires,Boise State Broncos,Colorado State Rams,-110,-110
2023-10-15 01:45:00,BetUS,Boise State Broncos,Colorado State Rams,-290,240
2023-10-15 01:45:00,LowVig.ag,Boise State Broncos,Colorado State Rams,-290,245
2023-10-15 01:45:00,MyBookie.ag,Boise State Broncos,Colorado State Rams,-284,224
2023-10-15 03:00:00,DraftKings,Hawaii Rainbow Warriors,San Diego State Aztecs,200,-245
2023-10-15 03:00:00,FanDuel,Hawaii Rainbow Warriors,San Diego State Aztecs,188,-230
2023-10-15 03:00:00,Bovada,Hawaii Rainbow Warriors,San Diego State Aztecs,180,-220
2023-10-15 03:00:00,Barstool Sportsbook,Hawaii Rainbow Warriors,San Diego State Aztecs,190,-225
2023-10-15 03:00:00,PointsBet (US),Hawaii Rainbow Warriors,San Diego State Aztecs,190,-236
2023-10-15 03:00:00,Caesars,Hawaii Rainbow Warriors,San Diego State Aztecs,192,-235
2023-10-15 03:00:00,BetOnline.ag,Hawaii Rainbow Warriors,San Diego State Aztecs,180,-208
2023-10-15 03:00:00,SuperBook,Hawaii Rainbow Warriors,San Diego State Aztecs,190,-240
2023-10-15 03:00:00,BetUS,Hawaii Rainbow Warriors,San Diego State Aztecs,195,-235
2023-10-15 03:00:00,BetRivers,Hawaii Rainbow Warriors,San Diego State Aztecs,175,-225
2023-10-15 03:00:00,Unibet,Hawaii Rainbow Warriors,San Diego State Aztecs,175,-225
2023-10-15 03:00:00,TwinSpires,Hawaii Rainbow Warriors,San Diego State Aztecs,-112,-109
2023-10-15 03:00:00,LowVig.ag,Hawaii Rainbow Warriors,San Diego State Aztecs,180,-210
2023-10-15 03:00:00,MyBookie.ag,Hawaii Rainbow Warriors,San Diego State Aztecs,188,-235
