Date,Parlay,Combined Decimal Odds,Overall%,EV,Legs,Favorites,Successful,Normalized EV,Normalized Overall%,Combined Score,Event,Bet Size,Payout,Potential ROI,Rolling Bankroll
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Johnny Munoz",10.700039999999998,0.0321079806660262,0.3435566774457078,5,5,0,0.1141050934115132,0.0597502742450314,0.0597502742450314,Green vs Dawson_AllParlays,0.46249470404667786,4.948711833087614,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Alex Morono, Drew Dober, Johnny Munoz, Mateus Mendonca",11.52312,0.032063465739375,0.3694711633307072,5,5,0,0.1285035269096176,0.0596618588390541,0.0596618588390541,Green vs Dawson_AllParlays,0.4618534953066654,5.321993248838143,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Montel Jackson, Johnny Munoz",12.7794,0.0320567104374178,0.4096655253639378,5,5,0,0.1508360497812832,0.0596484414797552,0.0596484414797552,Green vs Dawson_AllParlays,0.4617561895491985,5.900967048725028,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Drew Dober, Alexander Hernandez, Johnny Munoz",10.829999999999998,0.0320567002017962,0.3471740631854533,5,5,0,0.1161149611064331,0.0596484211497961,0.0596484211497961,Green vs Dawson_AllParlays,0.4617560421116865,5.000817936069565,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Drew Dober, Diana Belbita, Johnny Munoz",10.22352,0.0320567002017962,0.327732315647068,5,5,0,0.1053128672404532,0.0596484211497961,0.0596484211497961,Green vs Dawson_AllParlays,0.4617560421116865,4.72077213164967,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Johnny Munoz",21.1185,0.0320503016588418,0.6768542955822509,5,5,0,0.2992896890508766,0.0596357123840957,0.0596357123840957,Green vs Dawson_AllParlays,0.46166387523701424,9.749648549192885,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Diana Belbita, Johnny Munoz",19.935864,0.0320503016588418,0.6389504550296448,5,5,0,0.2782298104200078,0.0596357123840957,0.0596357123840957,Green vs Dawson_AllParlays,0.46166387523701424,9.203668230438083,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Montel Jackson, Johnny Munoz",12.779399999999995,0.0320375262899388,0.4094203634696443,5,5,0,0.1506998345676409,0.0596103379869431,0.0596103379869431,Green vs Dawson_AllParlays,0.46147985430709854,5.897435650132133,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Johnny Munoz, Mateus Mendonca",14.815439999999995,0.0161888438518104,0.2398448447558666,6,6,0,0.0564814178897235,0.0281317352487867,0.0281317352487867,Green vs Dawson_AllParlays,0.23318982978033487,3.4548099317207632,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Montel Jackson, Johnny Munoz, Mateus Mendonca",17.694553846153845,0.016162993402546,0.285996957076381,6,6,0,0.0821241461689145,0.0280803911685345,0.0280803911685345,Green vs Dawson_AllParlays,0.2328174707707051,4.11960127287759,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Drew Dober, Alexander Hernandez, Johnny Munoz, Mateus Mendonca",14.995384615384612,0.0161629882417456,0.2423702252189154,6,6,0,0.0578845529091092,0.0280803809181691,0.0280803809181691,Green vs Dawson_AllParlays,0.2328173964327117,3.4911864046609855,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Drew Dober, Diana Belbita, Johnny Munoz, Mateus Mendonca",14.155643076923075,0.0161629882417456,0.2287974926066562,6,6,0,0.0503433619021794,0.0280803809181691,0.0280803809181691,Green vs Dawson_AllParlays,0.2328173964327117,3.2956799659999705,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Johnny Munoz, Mateus Mendonca",29.241,0.016159762096388,0.4725276034604827,6,6,0,0.1857630575962316,0.0280739731585029,0.0280739731585029,Green vs Dawson_AllParlays,0.2327709258945021,6.8064546440811355,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Diana Belbita, Johnny Munoz, Mateus Mendonca",27.603504,0.016159762096388,0.4460660576666957,6,6,0,0.1710606703268229,0.0280739731585029,0.0280739731585029,Green vs Dawson_AllParlays,0.2327709258945021,6.425293184012593,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Montel Jackson, Johnny Munoz, Mateus Mendonca",17.69455384615384,0.0161533207553871,0.2858258039003926,6,6,0,0.0820290511848429,0.0280611793874586,0.0280611793874586,Green vs Dawson_AllParlays,0.23267814254163843,4.11713592202608,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Alexander Hernandez, Johnny Munoz, Mateus Mendonca",29.24099999999999,0.016150091382985,0.4722448221298656,6,6,0,0.185605940522736,0.028054765218247,0.028054765218247,Green vs Dawson_AllParlays,0.23263162551993904,6.802381361828535,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Diana Belbita, Johnny Munoz, Mateus Mendonca",27.603504,0.016150091382985,0.4457991120905932,6,6,0,0.1709123518094431,0.028054765218247,0.028054765218247,Green vs Dawson_AllParlays,0.23263162551993904,6.421448005566139,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Drew Dober, Alexander Hernandez, Montel Jackson, Johnny Munoz, Mateus Mendonca",17.9094674556213,0.0161371790788846,0.2890082835388166,6,6,0,0.0837972792575998,0.0280291188408399,0.0280291188408399,Green vs Dawson_AllParlays,0.2324456321270318,4.162977483780397,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Drew Dober, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",16.90653727810651,0.0161371790788846,0.2728238196606429,6,6,0,0.0748049755751545,0.0280291188408399,0.0280291188408399,Green vs Dawson_AllParlays,0.2324456321270318,3.9298507446886948,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Drew Dober, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",27.938769230769232,0.0161339529335269,0.4507627877899022,6,6,0,0.1736702361363719,0.0280227110811738,0.0280227110811738,Green vs Dawson_AllParlays,0.23239916158882074,6.492946545054312,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alexander Hernandez, Montel Jackson, Johnny Munoz, Mateus Mendonca",17.9094674556213,0.0161275218801539,0.2888353282524378,6,6,0,0.083701182996994,0.0280099377433833,0.0280099377433833,Green vs Dawson_AllParlays,0.23230652642258612,4.160486174693736,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",16.90653727810651,0.0161275218801539,0.2726605498703013,6,6,0,0.0747142607051426,0.0280099377433833,0.0280099377433833,Green vs Dawson_AllParlays,0.23230652642258612,3.9274989489108867,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Alexander Hernandez, Montel Jackson, Johnny Munoz, Mateus Mendonca",34.92346153846153,0.0161243028139104,0.5631164691561078,6,6,0,0.2360954378786505,0.0280035440442311,0.0280035440442311,Green vs Dawson_AllParlays,0.23226015785443854,8.111328689746488,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",32.96774769230769,0.0161243028139104,0.5315819468833658,6,6,0,0.2185744373134264,0.0280035440442311,0.0280035440442311,Green vs Dawson_AllParlays,0.23226015785443854,7.657094283120686,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",27.938769230769232,0.0161242976654638,0.4504930314836244,6,6,0,0.173520355939872,0.0280035338184028,0.0280035338184028,Green vs Dawson_AllParlays,0.23226008369439372,6.4890608798568135,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",54.4806,0.016121079242776,0.8782860697939872,6,6,0,0.4112078655589317,0.0279971413974791,0.0279971413974791,Green vs Dawson_AllParlays,0.2322137243962499,12.651143033342333,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alexander Hernandez, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",33.368165680473375,0.016098550283962,0.5371790930906782,6,6,0,0.2216842862914378,0.0279523944510134,0.0279523944510134,Green vs Dawson_AllParlays,0.23188920930925203,7.737717555745091,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Montel Jackson, Johnny Munoz",16.187239999999996,0.0160604119291463,0.2599737423959548,6,6,0,0.0676653015039736,0.0278766441717698,0.0278766441717698,Green vs Dawson_AllParlays,0.23133985096414822,3.7447536891208975,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Johnny Munoz, Mateus Mendonca",37.0386,0.0080960408102904,0.2998660171560222,7,7,0,0.0898299806633399,0.0120578355428224,0.0120578355428224,Green vs Dawson_AllParlays,0.11661823387314572,4.319376117133896,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Diana Belbita, Johnny Munoz, Mateus Mendonca",34.9644384,0.0080960408102904,0.283073520195285,7,7,0,0.0804998457021731,0.0120578355428224,0.0120578355428224,Green vs Dawson_AllParlays,0.11661823387314572,4.077491054574397,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Montel Jackson, Johnny Munoz, Mateus Mendonca",44.236384615384615,0.0080831130006132,0.3575676955847454,7,7,0,0.1218898016943985,0.0120321583682883,0.0120321583682883,Green vs Dawson_AllParlays,0.11643201713242884,5.150531491415173,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",41.75914707692308,0.0080831130006132,0.3375439046319997,7,7,0,0.1107643167554924,0.0120321583682883,0.0120321583682883,Green vs Dawson_AllParlays,0.11643201713242884,4.862101727895924,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Drew Dober, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",35.38910769230769,0.008083110419697,0.2860540651314719,7,7,0,0.0821558761649129,0.0120321532420806,0.0120321532420806,Green vs Dawson_AllParlays,0.1164319799559995,4.1204238774914765,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",69.00876000000001,0.0080814970244036,0.5576940885977864,7,7,0,0.2330826910228235,0.0120289487214715,0.0120289487214715,Green vs Dawson_AllParlays,0.11640874003983996,8.033222803311707,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Alexander Hernandez, Montel Jackson, Johnny Munoz, Mateus Mendonca",44.2363846153846,0.0080782757097691,0.3573537113264659,7,7,0,0.1217709091905629,0.0120225505565723,0.0120225505565723,Green vs Dawson_AllParlays,0.11636233908507357,5.147449186513115,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",41.75914707692308,0.0080782757097691,0.3373419034921839,7,7,0,0.1106520822318717,0.0120225505565723,0.0120225505565723,Green vs Dawson_AllParlays,0.11636233908507357,4.859192032068382,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",69.00876,0.0080766607006308,0.5573603398912643,7,7,0,0.2328972557964694,0.0120193428305495,0.0120193428305495,Green vs Dawson_AllParlays,0.11633907592252152,8.028415368959065,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Montel Jackson, Johnny Munoz, Mateus Mendonca",56.03275384615383,0.0040496396133072,0.2269124596180793,8,8,0,0.0492960124680365,0.0040208863329249,0.0040208863329249,Green vs Dawson_AllParlays,0.058332440583346655,3.268527284452057,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Johnny Munoz, Mateus Mendonca",87.41109599999999,0.0040488300092262,0.3539126686241549,8,8,0,0.119859020035855,0.0040192782998697,0.0040192782998697,Green vs Dawson_AllParlays,0.058320778759959765,5.097883190981603,9.591759169852528,60.00000000000002
9/30/2023,"Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",104.39786769230771,0.0040423648116067,0.4220142667661577,8,8,0,0.1576971749702676,0.0040064371448852,0.0040064371448852,Green vs Dawson_AllParlays,0.05822765176792821,6.078842685301937,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Alexander Hernandez, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",104.39786769230768,0.0040399456824555,0.4217617148411028,8,8,0,0.1575568537571107,0.004001632278246,0.004001632278246,Green vs Dawson_AllParlays,0.058192805776444895,6.075204838093453,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Montel Jackson, Johnny Munoz",95.504716,0.0040167091840836,0.3836146698804978,8,8,0,0.1363618475180556,0.0039554800189569,0.0039554800189569,Green vs Dawson_AllParlays,0.05785809903953185,5.525721317070363,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",102.85123261538462,0.0040111403656465,0.4125507308000759,8,8,0,0.1524391083480229,0.0039444192494585,0.0039444192494585,Green vs Dawson_AllParlays,0.05777788381012374,5.9425265677797015,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Montel Jackson, Mateus Mendonca",62.970142417582416,0.0040063793681799,0.2522822793931549,8,8,0,0.063391822221367,0.0039349629714067,0.0039349629714067,Green vs Dawson_AllParlays,0.05770930471954854,3.6339631370096326,9.591759169852528,60.00000000000002
9/30/2023,"Grant Dawson, Joe Pyfer, Alex Morono, Drew Dober, Alexander Hernandez, Diana Belbita, Montel Jackson, Johnny Munoz, Mateus Mendonca",132.23729907692308,0.0020252247706149,0.2678102536898035,9,9,0,0.0720193715489031,0.0,0.0,Green vs Dawson_AllParlays,0.02917205353573122,3.8576335680925005,9.591759169852528,60.00000000000002
