Date,Parlay,Combined Decimal Odds,Overall%,EV,Legs,Favorites,Successful,Normalized EV,Normalized Overall%,Combined Score,Event,Bet Size,Payout,Potential ROI,Rolling Bankroll
9/23/2023,"Bobby Green, Abdul Alhassan, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",22.720749641319944,0.0177806939589123,0.4039906958893781,6,6,0,0.1712428364342209,0.0293254388975381,0.0293254388975381,Fiziev vs Gamrot New_AllParlays,0.24143587107969977,5.485603981235857,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Nathan Maness, Drew Dober, Bill Algeo, Karolina Kowalkiewicz",36.3963567251462,0.0177806596044459,0.6471512297718114,6,6,0,0.3424782911296702,0.0293253739846445,0.0293253739846445,Fiziev vs Gamrot New_AllParlays,0.24143540459619023,8.787369111762942,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Nathan Maness, Bill Algeo, Karolina Kowalkiewicz",21.834950435030663,0.0177771463344193,0.3881631090883342,6,6,0,0.1600969322065273,0.0293187356477143,0.0293187356477143,Fiziev vs Gamrot New_AllParlays,0.24138769951723374,5.270688454584874,9.31653532354536,60.000000000000014
9/23/2023,"Abdul Alhassan, Alex Morono, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",14.900938086303942,0.0177110700582224,0.2639115583797641,6,6,0,0.0725980669816153,0.0291938842752965,0.0291938842752965,Fiziev vs Gamrot New_AllParlays,0.2404904801320868,3.5835337547937334,9.31653532354536,60.000000000000014
9/23/2023,"Abdul Alhassan, Alex Morono, Nathan Maness, Drew Dober, Bill Algeo, Karolina Kowalkiewicz",14.32000482757864,0.0177075363251701,0.2535720056609604,6,6,0,0.0653168771319172,0.0291872072734022,0.0291872072734022,Fiziev vs Gamrot New_AllParlays,0.24044249719510938,3.44313772058903,9.31653532354536,60.000000000000014
9/23/2023,"Abdul Alhassan, Nathan Maness, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",17.39211658989655,0.0177040040019454,0.3079101017098308,6,6,0,0.1035821681133561,0.0291805329353825,0.0291805329353825,Fiziev vs Gamrot New_AllParlays,0.240394533401533,4.180969752493242,9.31653532354536,60.000000000000014
9/23/2023,"Abdul Alhassan, Alex Morono, Drew Dober, Bill Algeo, Karolina Kowalkiewicz",20.17145507608922,0.0176898676599085,0.3568303708038086,6,6,0,0.1380321850975316,0.0291538222639303,0.0291538222639303,Fiziev vs Gamrot New_AllParlays,0.24020258251022097,4.845235602265537,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Alex Morono, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",34.27215759849906,0.0090113924456235,0.3088398620783352,7,7,0,0.1042369122731778,0.0127558107027473,0.0127558107027473,Fiziev vs Gamrot New_AllParlays,0.12236155629120499,4.193594541209791,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Alex Morono, Nathan Maness, Drew Dober, Bill Algeo, Karolina Kowalkiewicz",32.936011103430864,0.0090095944822465,0.2967401039046822,7,7,0,0.0957161726634671,0.0127524134441835,0.0127524134441835,Fiziev vs Gamrot New_AllParlays,0.12233714257287102,4.0292974861420845,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Nathan Maness, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",40.00186815676206,0.0090077972361898,0.3603287174249124,7,7,0,0.1404957467815862,0.012749017540999,0.012749017540999,Fiziev vs Gamrot New_AllParlays,0.12231273859469971,4.89273804315768,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Alex Morono, Drew Dober, Bill Algeo, Karolina Kowalkiewicz",46.39434667500522,0.0090006046653614,0.4175771731294491,7,7,0,0.1808105346571478,0.0127354271513642,0.0127354271513642,Fiziev vs Gamrot New_AllParlays,0.12221507398119982,5.670088511195194,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",56.34745911047346,0.0089988092126055,0.5070600341502433,7,7,0,0.2438250302650321,0.0127320346366284,0.0127320346366284,Fiziev vs Gamrot New_AllParlays,0.12219069435343585,6.8851351537605865,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Abdul Alhassan, Nathan Maness, Drew Dober, Bill Algeo, Karolina Kowalkiewicz",54.15067707887604,0.0089970137598496,0.4871943867838225,7,7,0,0.2298354937835355,0.0127286421218925,0.0127286421218925,Fiziev vs Gamrot New_AllParlays,0.12216631472567188,6.615388658626197,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Alex Morono, Nathan Maness, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",35.15927125506072,0.008924127973324,0.313765836128976,7,7,0,0.1077058198006934,0.012590924154095,0.012590924154095,Fiziev vs Gamrot New_AllParlays,0.12117663212949195,4.260482078815514,9.31653532354536,60.000000000000014
9/23/2023,"Bobby Green, Alex Morono, Drew Dober, Philipe Lins, Bill Algeo, Karolina Kowalkiewicz",49.52607692307692,0.0089152234353343,0.4415360416447854,7,7,0,0.1976825478852307,0.0125740989960693,0.0125740989960693,Fiziev vs Gamrot New_AllParlays,0.12105572150074634,5.99541497502454,9.31653532354536,60.000000000000014
