Date,Parlay,Combined Decimal Odds,Overall%,EV,Legs,Favorites,Successful,Min Weighted EV,Max Weighted EV,Normalized EV,Normalized Overall%,Combined Score,Event,Bet Size,Payout,Potential ROI,Rolling Bankroll
9/30/2023,"Grant Dawson, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita",12.290833333333332,0.0889275616940659,1.0929938395214818,5,5,0,13.736578259874166,25.302537672200835,0.1763965114872707,0.1257295959143166,0.1257295959143166,Green vs Dawson,3.736879465008242,45.92936269117213,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Chris Gutierrez",17.658666666666672,0.0881090727584555,1.5558887461506468,5,5,0,19.73059401502934,36.30601280193068,0.2812777621532156,0.1244846151101137,0.1244846151101137,Green vs Dawson,3.702485240793017,65.38095270541697,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez",19.468680000000003,0.0873111212251232,1.699832279573133,5,5,0,21.77165852306676,40.19548670760084,0.3138920285761558,0.1232708731785359,0.1232708731785359,Green vs Dawson,3.6689540313212037,71.4296919705025,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Chris Gutierrez",7.398039215686277,0.0872267882818595,0.6453072003675607,5,5,0,8.271292349531375,15.257317420292162,0.0749611015303566,0.1231425966790533,0.1231425966790533,Green vs Dawson,3.6654102251276863,27.116848587072088,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Diana Belbita, Chris Gutierrez",14.25355555555556,0.0870226808046831,1.2403826154429298,5,5,0,15.936412781263336,29.39927058692556,0.2097913899605138,0.1228321344601727,0.1228321344601727,Green vs Dawson,3.6568332999811375,52.12287659868671,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo",8.621994884910489,0.0868748487662886,0.7490345016903128,5,5,0,9.635134231860873,17.740249007463948,0.0984633024298125,0.122607271249395,0.122607271249395,Green vs Dawson,3.650621159470109,31.475636963697276,23.981436998829157,389.99999999999983
9/30/2023,"Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez, Montana De La Rosa",15.551090865614537,0.0868368359440715,1.3504075262487187,5,5,0,17.38212210209459,32.030371993935034,0.2347204831185095,0.1225494510005011,0.1225494510005011,Green vs Dawson,3.6490237994161046,56.746300675509836,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Diana Belbita",16.61171014492754,0.0866715648146375,1.43976291250806,5,5,0,18.56414591820012,34.18363210438076,0.2549663413692812,0.1222980616723354,0.1222980616723354,Green vs Dawson,3.642078840193391,60.50115801826648,23.981436998829157,389.99999999999983
9/30/2023,"Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez, Montana De La Rosa",29.96176840108401,0.0866336409410267,2.5956970856177133,5,5,0,33.490374045242454,61.71921919850997,0.5168742172759174,0.1222403767206979,0.1222403767206979,Green vs Dawson,3.6404852179031795,109.07537496638493,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez",30.28461333333334,0.0579483911571143,1.75494461948196,6,6,0,34.542983934560645,68.60994874437911,0.3263792066677374,0.0786080393842106,0.0786080393842106,Green vs Dawson,2.4350847905878843,73.74560131683506,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez",15.905784313725494,0.0563659505877376,0.8965446526866632,6,6,0,18.146925436088924,36.07605441499638,0.1318856816801719,0.0762010329520508,0.0762010329520508,Green vs Dawson,2.3685880874775105,37.67425124747685,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez",30.64514444444445,0.0562340563359862,1.7233007791133257,6,6,0,34.96391381070537,69.51406874079277,0.3192094463048421,0.0760004122662101,0.0760004122662101,Green vs Dawson,2.36304567844781,72.41587614485337,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita",14.962753623188409,0.0554463347162501,0.8296298456680888,6,6,0,17.07403819974899,33.96431481223363,0.116724338257137,0.0748022307722896,0.0748022307722896,Green vs Dawson,2.3299443464326393,34.86238321141232,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez, Montana De La Rosa",18.93176279292205,0.0541427672111285,1.0250180257934844,6,6,0,21.60526317011934,42.99326618769762,0.1609947685501007,0.0728194104185256,0.0728194104185256,Green vs Dawson,2.2751663389359376,43.072909443176066,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez, Montana De La Rosa",36.47519631436315,0.0540160751267301,1.9702469443788715,6,6,0,41.6271371685948,82.84266400244798,0.3751617203292323,0.0726267026050683,0.0726267026050683,Green vs Dawson,2.2698425333626306,82.79295200709335,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez",31.09580833333333,0.0539612444359592,1.6779685144087368,6,6,0,35.49546958053057,70.6927595581085,0.3089382064410044,0.0725433011630682,0.0725433011630682,Green vs Dawson,2.267538459367002,70.51094132093824,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Montana De La Rosa",17.80932626369742,0.0532594227889298,0.9485144370642542,6,6,0,20.32791019555521,40.47658165041749,0.1436608295686058,0.0714757797336259,0.0714757797336259,Green vs Dawson,2.23804678264809,39.85810534559815,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Chris Gutierrez",21.813647058823538,0.0527156582313839,1.149920763132975,6,6,0,24.89734961371577,49.56697005285367,0.1892948321631585,0.0706486745563938,0.0706486745563938,Green vs Dawson,2.215196919566461,48.321523769215894,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez",42.02762666666668,0.052592305529522,2.210329782334024,6,6,0,47.970042120073934,95.50936574733196,0.4295589235551865,0.070461046185034,0.070461046185034,Green vs Dawson,2.210013440229348,92.88161979427471,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Chris Gutierrez, Montana De La Rosa",19.15714092140922,0.0525410172869484,1.00653567232027,6,6,0,21.86853485019352,43.559686280467886,0.1568070958845344,0.0703830330626723,0.0703830330626723,Green vs Dawson,2.2078582256162567,42.296251162623136,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Diana Belbita, Chris Gutierrez",17.60733333333334,0.0520656699254419,0.9167376056005648,6,6,0,20.10932652590401,40.12527206646934,0.1364609365078194,0.069659995383534,0.069659995383534,Green vs Dawson,2.1878833633787145,38.5227916734635,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita",20.52034782608696,0.0518555972285976,1.0640948918602957,6,6,0,23.42536036116592,46.66546064179758,0.1698486801540064,0.069340459634571,0.069340459634571,Green vs Dawson,2.179055770087705,44.71498233464149,23.981436998829157,389.99999999999983
9/30/2023,"Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Montana De La Rosa",37.0115962601626,0.0518329073750162,1.918418640754507,6,6,0,42.259988064053154,84.2471224951776,0.3634186286983443,0.0693059467280062,0.0693059467280062,Green vs Dawson,2.1781023058714695,80.615043158244,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Montana De La Rosa",9.353637743538563,0.0518050274271279,0.4845654598474349,6,6,0,10.679129663275448,21.28306502117053,0.0385407509528603,0.0692635393130334,0.0692635393130334,Green vs Dawson,2.1769307455276956,20.362221586437396,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Montana De La Rosa",18.02134205255096,0.0516838055678634,0.931411538716005,6,6,0,20.57561563847964,41.009804325909045,0.1397857094428751,0.0690791521072105,0.0690791521072105,Green vs Dawson,2.171836807630758,39.13941399263421,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Chris Gutierrez",22.073333333333338,0.0511561276435592,1.1291862575188325,6,6,0,25.200736220146677,50.21995931465335,0.1845968740529961,0.0682765158613456,0.0682765158613456,Green vs Dawson,2.149662930804423,47.45022642595631,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez, Aoriqileng",24.292470588235304,0.0508613873801511,1.2355487570091628,6,6,0,27.729697955600955,55.22751689452614,0.2086961497433174,0.067828194626685,0.067828194626685,Green vs Dawson,2.1372774699095207,51.919750076674994,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez, Aoriqileng",46.80349333333335,0.050742373603898,2.374920344687552,6,6,0,53.427163773656986,106.41652729624604,0.4668513279006043,0.0676471660746493,0.0676471660746493,Green vs Dawson,2.1322763192194425,99.79798049141175,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez",24.335850000000004,0.0506928369833065,1.233653276900201,6,6,0,27.80715995958285,55.57763963624566,0.2082666779094448,0.0675718172958715,0.0675718172958715,Green vs Dawson,2.13019471058509,51.84009894759217,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez",37.85576666666668,0.0336448359058205,1.2736510575890327,7,7,0,44.10053161603321,94.0586512109655,0.2173292474094103,0.0416405759948862,0.0416405759948862,Green vs Dawson,1.413810229415323,53.52087015569296,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Montana De La Rosa",45.05759544715448,0.0323178177483226,1.4561631578387917,7,7,0,52.50465890618423,112.08116657842216,0.2586822566167424,0.0396220855046251,0.0396220855046251,Green vs Dawson,1.3580467877108608,61.190322758983655,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez",51.91648000000002,0.031465976398313,1.6336027343634931,7,7,0,60.50485653066627,129.2118687759962,0.2988859495868517,0.0383263732685185,0.0383263732685185,Green vs Dawson,1.3222510412892183,68.6466197400709,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez, Montana De La Rosa",23.664703491152565,0.0314352906427812,0.7439068322196215,7,7,0,27.582823106610807,58.92778003027674,0.0973014914455354,0.0382796980174095,0.0382796980174095,Green vs Dawson,1.3209615763862053,31.260164028385027,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez, Montana De La Rosa",45.59399539295394,0.0313617332185795,1.4299067198829665,7,7,0,53.14415184477625,113.54540345935472,0.2527331566992403,0.0381678118609162,0.0381678118609162,Green vs Dawson,1.3178705748703434,60.086984919148,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Montana De La Rosa",22.26165782962178,0.0309224208712527,0.6883843526993826,7,7,0,25.951967215838756,55.47444230557452,0.0847213852297154,0.0374995860417567,0.0374995860417567,Green vs Dawson,1.2994099620054838,28.927019954567914,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Chris Gutierrez",27.26705882352942,0.0306067111691415,0.8345549938437568,7,7,0,31.78564982470707,67.93437783412827,0.1178402626127121,0.0370193687758558,0.0370193687758558,Green vs Dawson,1.2861433315002877,35.069345875508446,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez",52.53453333333335,0.0305350925904405,1.6041468395289185,7,7,0,61.24178765932922,130.89982226729617,0.2922119269404766,0.0369104317434443,0.0369104317434443,Green vs Dawson,1.2831338033971604,67.40883556569493,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Aoriqileng",57.816080000000014,0.0303591621272121,1.7552477462798706,7,7,0,67.38779609003738,143.96152481033627,0.3264478881702122,0.0366428287984754,0.0366428287984754,Green vs Dawson,1.275740921788989,73.75833919342595,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Montana De La Rosa",56.321994308943104,0.0187637249846761,1.056810411801503,8,8,0,67.00228469535898,152.44460778668596,0.1681981859099006,0.0190053311723989,0.0190053311723989,Green vs Dawson,0.7884819649449258,44.40887674233239,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez",64.89560000000002,0.0182691458968605,1.185587184464305,8,8,0,77.21130214533122,175.73691930798086,0.1973760160829575,0.0182530406481154,0.0182530406481154,Green vs Dawson,0.767698954572519,49.820284276356375,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Aoriqileng",72.27010000000001,0.0176265295310594,1.2738710518626162,8,8,0,85.99454835386312,195.79013518476796,0.2173790930098313,0.0172755747288084,0.0172755747288084,Green vs Dawson,0.7406951791906893,53.53011466962904,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez, Montana De La Rosa",77.24159219512198,0.0175485750373392,1.355479876639652,8,8,0,91.924744530797,209.38996321619717,0.2358697600822397,0.0171570003119036,0.0171570003119036,Green vs Dawson,0.7374194057269988,56.95944901393404,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Chris Gutierrez, Montana De La Rosa",40.56806312769012,0.0170693628190302,0.6924709883918647,8,8,0,48.291540154652765,110.0793563703539,0.0856473221028705,0.0164280839063456,0.0164280839063456,Green vs Dawson,0.7172821359777097,29.098746972708135,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez, Montana De La Rosa",78.16113495934962,0.0170294211376886,1.331038883822487,8,8,0,93.04383668546048,212.10545049434737,0.2303319979304621,0.0163673297233697,0.0163673297233697,Green vs Dawson,0.7156037221545937,55.932399104738124,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Nate Maness",113.56730000000002,0.0169469038457618,1.9246141131227867,8,8,0,135.14062187446592,307.72719687019315,0.3648223790553817,0.0162418149607454,0.0162418149607454,Green vs Dawson,0.7121362125564988,80.87538689226768,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Aoriqileng, Montana De La Rosa",86.01904585365855,0.0169313047183462,1.4564146769296908,8,8,0,102.3817296551386,233.28320006697888,0.2587392450096629,0.0162180875609606,0.0162180875609606,Green vs Dawson,0.7114807120817197,61.200891996551086,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Montana De La Rosa",38.162841993637336,0.0167908745330902,0.640787491741311,8,8,0,45.43610139607989,103.62217661562026,0.073937040373973,0.0160044831035661,0.0160044831035661,Green vs Dawson,0.705579609368977,26.926923146280625,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez, Aoriqileng",99.11328000000005,0.0164850250350762,1.6338849021085196,8,8,0,117.98144210887784,268.92673897989994,0.2989498822540125,0.0155392639204643,0.0155392639204643,Green vs Dawson,0.6927273205314223,68.65847688348063,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez, Aoriqileng, Montana De La Rosa",45.178070301291264,0.0164689487677531,0.744035325217914,8,8,0,53.78498798087196,122.64032941751756,0.0973306049790173,0.0155148107564083,0.0155148107564083,Green vs Dawson,0.6920517698687342,31.265563511262716,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez, Aoriqileng, Montana De La Rosa",87.04308211382116,0.0164304120332138,1.4301537037709462,8,8,0,103.6281222231613,236.3084430978825,0.2527891175203569,0.0154561935990215,0.0154561935990215,Green vs Dawson,0.690432394174573,60.0973635801795,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez, Montana De La Rosa",79.31056341463416,0.0163411430099104,1.296025258955105,8,8,0,94.45645793049586,215.6236140573893,0.2223987225501365,0.015320408965183,0.015320408965183,Green vs Dawson,0.6866811659424142,54.46107015711077,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Chris Gutierrez, Nate Maness, Montana De La Rosa",135.17278634146345,0.0162784847998301,2.2004081478101973,8,8,0,160.89311132554474,366.6557111981953,0.4273109112685813,0.0152251013008009,0.0152251013008009,Green vs Dawson,0.684048166969961,92.46469672110025,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Diana Belbita, Aoriqileng, Montana De La Rosa",42.4995285838234,0.0162002562944492,0.6885032554512126,8,8,0,50.60472528380642,115.4462988836706,0.0847483258357601,0.0151061100923638,0.0151061100923638,Green vs Dawson,0.6807608790946692,28.932016439832637,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Chris Gutierrez, Aoriqileng",52.05529411764708,0.0160348559815132,0.8346991442517844,8,8,0,61.9801040223812,141.37858326025415,0.1178729237521228,0.0148545242667583,0.0148545242667583,Green vs Dawson,0.6738104913729993,35.07540330797778,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez, Aoriqileng",100.29320000000004,0.0159973350081318,1.604423919437565,8,8,0,119.41774122902405,272.4140710612161,0.2922747068219077,0.014797452155478,0.014797452155478,Green vs Dawson,0.6722337995997734,67.42047891002002,23.981436998829157,389.99999999999983
9/30/2023,"Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Chris Gutierrez, Nate Maness",155.74944000000005,0.0158494123118302,2.468537091896674,8,8,0,185.40809237101536,422.6773113391384,0.4880627117157134,0.014572451047474,0.014572451047474,Green vs Dawson,0.6660178494973769,103.73190708922075,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Chris Gutierrez, Nate Maness, Montana De La Rosa",70.9941104734577,0.0158339558967689,1.12411761416707,8,8,0,84.52322489073163,192.75614022892304,0.1834484370183705,0.0145489407234904,0.0145489407234904,Green vs Dawson,0.6653683460257318,47.23723386329263,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Philipe Lins, Diana Belbita, Chris Gutierrez, Nate Maness, Montana De La Rosa",136.7819861788618,0.0157969050221985,2.16073204441515,8,8,0,162.8518179342612,371.4104719774564,0.4183212263832438,0.0144925836664647,0.0144925836664647,Green vs Dawson,0.6638114085621922,90.79744291132457,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Philipe Lins, Bill Algeo, Diana Belbita, Aoriqileng",48.96901185770752,0.0157732457735089,0.7724002593174967,8,8,0,58.31526953557235,133.08533095849094,0.1037574412237389,0.0144565962399049,0.0144565962399049,Green vs Dawson,0.662817208801157,32.45750375727646,23.981436998829157,389.99999999999983
9/30/2023,"Grant Dawson, Joe Pyfer, Joaquin Buckley, Drew Dober, Bill Algeo, Diana Belbita, Chris Gutierrez, Montana De La Rosa",44.9079024390244,0.0157671040957585,0.7080675724782648,8,8,0,53.51143324976607,122.33967973569938,0.0891811463503874,0.0144472543043303,0.0144472543043303,Green vs Dawson,0.6625591256036762,29.754140572695203,23.981436998829157,389.99999999999983
